ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_2_BH,49,Rota,1,9719381.50,0.17,0.48,0.55,0.17
market_assignments_GNI_2_BH,49,Rota,2,12004270.93,0.75,1.27,1.49,0.75
market_assignments_GNI_2_BH,50,Rota,1,2916997.89,0.19,0.60,0.61,0.19
market_assignments_GNI_2_BH,50,Rota,2,33289089.50,0.84,1.01,1.67,0.84
market_assignments_GNI_2_BH,51,Rota,1,29153577.37,0.47,1.19,1.51,0.47
market_assignments_GNI_2_BH,51,Rota,2,25155553.72,2.08,3.60,4.13,2.08
market_assignments_GNI_2_BH,52,Td,1,62043041.40,0.03,0.03,0.07,0.02
market_assignments_GNI_2_BH,52,Td,2,72192121.99,0.11,0.11,0.19,0.10
market_assignments_GNI_2_BH,53,Td,1,62043041.40,0.03,0.03,0.07,0.02
market_assignments_GNI_2_BH,53,Td,2,72192121.99,0.11,0.11,0.19,0.10
market_assignments_GNI_2_BH,54,Td,1,0.00,0.00,0.00,0.06,0.02
market_assignments_GNI_2_BH,54,Td,2,0.00,0.00,0.00,0.16,0.08
market_assignments_GNI_2_BH,55,Td,1,0.00,0.00,0.00,0.09,0.03
market_assignments_GNI_2_BH,55,Td,2,70498424.45,0.13,0.25,0.25,0.12
market_assignments_GNI_2_BH,56,Td,1,10366893.59,0.02,0.06,0.06,0.02
market_assignments_GNI_2_BH,56,Td,2,60131530.86,0.09,0.12,0.18,0.09
market_assignments_GNI_2_BH,57,Td,1,20765183.67,0.02,0.06,0.06,0.02
market_assignments_GNI_2_BH,57,Td,2,69750034.80,0.09,0.11,0.18,0.09
market_assignments_GNI_2_BH,58,Td,1,25865791.95,0.02,0.05,0.06,0.02
market_assignments_GNI_2_BH,58,Td,2,64649426.53,0.08,0.11,0.16,0.08
market_assignments_GNI_2_BH,59,YF,1,7783194.84,0.26,0.73,0.82,0.26
market_assignments_GNI_2_BH,59,YF,2,9716414.07,1.13,1.91,2.25,1.13
market_assignments_GNI_2_BH,60,YF,1,5833806.47,0.19,0.57,0.62,0.19
market_assignments_GNI_2_BH,60,YF,2,11665802.44,0.86,1.37,1.71,0.86
market_assignments_GNI_2_BH,61,YF,1,20773207.87,0.29,0.33,0.92,0.29
market_assignments_GNI_2_BH,61,YF,2,24196829.08,1.28,1.36,2.53,1.28
market_assignments_GNI_2_BH,62,YF,1,0.00,0.00,0.00,0.62,0.19
market_assignments_GNI_2_BH,62,YF,2,17499608.91,0.86,1.71,1.71,0.86
